date,tag,team,kind,market,open_ml,close_ml,clv_pts,won,profit_1u,slip_id,slip_odds,slip_result,joint_prob,correlation,line,edge_pct,home,away,pick,pitcher,home_pitcher,away_pitcher,odds,model_prob,edge,qualifies,timestamp,kelly_stake_pct,abbr_home,abbr_away,abbr_pick,c_team_edge,c_pitcher_fip_edge,c_pitcher_era_edge,c_pitcher_whip_edge,c_pitcher_k9_edge,c_offense_edge,c_bullpen_edge,c_season_form_edge,c_h2h_edge,c_weather_edge,c_rest_edge,c_lineup_edge,c_injury_edge,c_fatigue_edge,slip_leg_num,slip_leg_count
,,,,,,,,,,,,,,,,,Chicago White Sox,Boston Red Sox,Chicago White Sox,TBD,TBD,TBD,-116.0,52.5,-1.2,True,2026-07-08T14:28:11.915670,,CWS,BOS,CWS,,,,,,,,,,,,,,,,
2026-07-08,,,,,,,,,,,,,,,,,Chicago White Sox,Boston Red Sox,Chicago White Sox,,TBD,TBD,-116.0,52.5,-1.2,,2026-07-08T14:28:11.921225,,CWS,BOS,CWS,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Minnesota Twins,Cleveland Guardians,Minnesota Twins,TBD,TBD,TBD,-120.0,53.8,-0.7,True,2026-07-08T14:28:13.363298,,MIN,CLE,MIN,,,,,,,,,,,,,,,,
2026-07-08,,,,,,,,,,,,,,,,,Minnesota Twins,Cleveland Guardians,Minnesota Twins,,TBD,TBD,-120.0,53.8,-0.7,,2026-07-08T14:28:13.368820,,MIN,CLE,MIN,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,St. Louis Cardinals,Milwaukee Brewers,St. Louis Cardinals,TBD,TBD,TBD,128.0,45.5,1.7,True,2026-07-08T14:28:14.783711,,STL,MIL,STL,,,,,,,,,,,,,,,,
2026-07-08,,,,,,,,,,,,,,,,,St. Louis Cardinals,Milwaukee Brewers,St. Louis Cardinals,,TBD,TBD,128.0,45.5,1.7,,2026-07-08T14:28:14.789268,,STL,MIL,STL,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Texas Rangers,Los Angeles Angels,Texas Rangers,TBD,TBD,TBD,-152.0,57.9,-2.4,True,2026-07-08T14:28:16.138861,,TEX,LAA,TEX,,,,,,,,,,,,,,,,
2026-07-08,,,,,,,,,,,,,,,,,Texas Rangers,Los Angeles Angels,Texas Rangers,,TBD,TBD,-152.0,57.9,-2.4,,2026-07-08T14:28:16.144515,,TEX,LAA,TEX,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,San Diego Padres,Arizona Diamondbacks,San Diego Padres,TBD,TBD,TBD,-142.0,56.5,-2.2,True,2026-07-08T14:28:17.414164,,SD,ARI,SD,,,,,,,,,,,,,,,,
2026-07-08,,,,,,,,,,,,,,,,,San Diego Padres,Arizona Diamondbacks,San Diego Padres,,TBD,TBD,-142.0,56.5,-2.2,,2026-07-08T14:28:17.419724,,SD,ARI,SD,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Los Angeles Dodgers,Colorado Rockies,Los Angeles Dodgers,TBD,TBD,TBD,-240.0,64.5,-6.1,True,2026-07-08T14:28:18.797255,,LAD,COL,LAD,,,,,,,,,,,,,,,,
2026-07-08,,,,,,,,,,,,,,,,,Los Angeles Dodgers,Colorado Rockies,Los Angeles Dodgers,,TBD,TBD,-240.0,64.5,-6.1,,2026-07-08T14:28:18.802792,,LAD,COL,LAD,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Pittsburgh Pirates,Atlanta Braves,Pittsburgh Pirates,TBD,TBD,TBD,-102.0,49.9,-0.6,True,2026-07-08T14:28:20.402496,,PIT,ATL,PIT,,,,,,,,,,,,,,,,
2026-07-08,,,,,,,,,,,,,,,,,Pittsburgh Pirates,Atlanta Braves,Pittsburgh Pirates,,TBD,TBD,-102.0,49.9,-0.6,,2026-07-08T14:28:20.407956,,PIT,ATL,PIT,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,New York Mets,Kansas City Royals,New York Mets,TBD,TBD,TBD,-146.0,56.9,-2.5,True,2026-07-08T14:28:21.840478,,NYM,KC,NYM,,,,,,,,,,,,,,,,
2026-07-08,,,,,,,,,,,,,,,,,New York Mets,Kansas City Royals,New York Mets,,TBD,TBD,-146.0,56.9,-2.5,,2026-07-08T14:28:21.845974,,NYM,KC,NYM,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Baltimore Orioles,Chicago Cubs,Baltimore Orioles,TBD,TBD,TBD,-126.0,53.9,-1.9,True,2026-07-08T14:28:23.288132,,BAL,CHC,BAL,,,,,,,,,,,,,,,,
2026-07-08,,,,,,,,,,,,,,,,,Baltimore Orioles,Chicago Cubs,Baltimore Orioles,,TBD,TBD,-126.0,53.9,-1.9,,2026-07-08T14:28:23.293545,,BAL,CHC,BAL,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Detroit Tigers,Athletics,Detroit Tigers,TBD,TBD,TBD,-142.0,56.1,-2.6,True,2026-07-08T14:28:24.598513,,DET,OAK,DET,,,,,,,,,,,,,,,,
2026-07-08,,,,,,,,,,,,,,,,,Detroit Tigers,Athletics,Detroit Tigers,,TBD,TBD,-142.0,56.1,-2.6,,2026-07-08T14:28:24.604094,,DET,OAK,DET,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Cincinnati Reds,Philadelphia Phillies,Cincinnati Reds,TBD,TBD,TBD,138.0,43.3,1.3,True,2026-07-08T14:28:25.944480,,CIN,PHI,CIN,,,,,,,,,,,,,,,,
2026-07-08,,,,,,,,,,,,,,,,,Cincinnati Reds,Philadelphia Phillies,Cincinnati Reds,,TBD,TBD,138.0,43.3,1.3,,2026-07-08T14:28:25.950055,,CIN,PHI,CIN,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,St. Louis Cardinals,Milwaukee Brewers,St. Louis Cardinals,TBD,TBD,TBD,108.0,48.6,0.6,True,2026-07-08T14:28:27.328870,,STL,MIL,STL,,,,,,,,,,,,,,,,
2026-07-08,,,,,,,,,,,,,,,,,St. Louis Cardinals,Milwaukee Brewers,St. Louis Cardinals,,TBD,TBD,108.0,48.6,0.6,,2026-07-08T14:28:27.336729,,STL,MIL,STL,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Texas Rangers,Los Angeles Angels,Texas Rangers,TBD,TBD,TBD,-142.0,56.5,-2.2,True,2026-07-08T14:28:28.644580,,TEX,LAA,TEX,,,,,,,,,,,,,,,,
2026-07-08,,,,,,,,,,,,,,,,,Texas Rangers,Los Angeles Angels,Texas Rangers,,TBD,TBD,-142.0,56.5,-2.2,,2026-07-08T14:28:28.651205,,TEX,LAA,TEX,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,San Diego Padres,Arizona Diamondbacks,San Diego Padres,TBD,TBD,TBD,-130.0,55.0,-1.5,True,2026-07-08T15:55:18.204188,,SD,ARI,SD,,,,,,,,,,,,,,,,
2026-07-08,,,,,,,,,,,,,,,,,San Diego Padres,Arizona Diamondbacks,San Diego Padres,,TBD,TBD,-130.0,55.0,-1.5,,2026-07-08T15:55:18.214628,,SD,ARI,SD,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,San Francisco Giants,Toronto Blue Jays,San Francisco Giants,TBD,TBD,TBD,1400.0,20.5,13.9,True,2026-07-08T16:58:27.270799,,SF,TOR,SF,,,,,,,,,,,,,,,,
2026-07-08,,,,,,,,,,,,,,,,,San Francisco Giants,Toronto Blue Jays,San Francisco Giants,,TBD,TBD,1400.0,20.5,13.9,,2026-07-08T16:58:27.278092,,SF,TOR,SF,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Baltimore Orioles,Chicago Cubs,Baltimore Orioles,TBD,TBD,TBD,-126.0,53.6,-2.1,True,2026-07-08T16:58:28.294929,,BAL,CHC,BAL,,,,,,,,,,,,,,,,
2026-07-08,,,,,,,,,,,,,,,,,Baltimore Orioles,Chicago Cubs,Baltimore Orioles,,TBD,TBD,-126.0,53.6,-2.1,,2026-07-08T16:58:28.300445,,BAL,CHC,BAL,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Detroit Tigers,Athletics,Detroit Tigers,TBD,TBD,TBD,-134.0,55.8,-1.5,True,2026-07-08T16:58:29.336081,,DET,OAK,DET,,,,,,,,,,,,,,,,
2026-07-08,,,,,,,,,,,,,,,,,Detroit Tigers,Athletics,Detroit Tigers,,TBD,TBD,-134.0,55.8,-1.5,,2026-07-08T16:58:29.341530,,DET,OAK,DET,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Pittsburgh Pirates,Atlanta Braves,Pittsburgh Pirates,TBD,TBD,TBD,-120.0,53.0,-1.5,True,2026-07-08T16:58:30.380224,,PIT,ATL,PIT,,,,,,,,,,,,,,,,
2026-07-08,,,,,,,,,,,,,,,,,Pittsburgh Pirates,Atlanta Braves,Pittsburgh Pirates,,TBD,TBD,-120.0,53.0,-1.5,,2026-07-08T16:58:30.385715,,PIT,ATL,PIT,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Miami Marlins,Seattle Mariners,Miami Marlins,TBD,TBD,TBD,110.0,48.7,1.1,True,2026-07-08T16:58:31.421430,,MIA,SEA,MIA,,,,,,,,,,,,,,,,
2026-07-08,,,,,,,,,,,,,,,,,Miami Marlins,Seattle Mariners,Miami Marlins,,TBD,TBD,110.0,48.7,1.1,,2026-07-08T16:58:31.427014,,MIA,SEA,MIA,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Tampa Bay Rays,New York Yankees,Tampa Bay Rays,TBD,TBD,TBD,-118.0,52.7,-1.4,True,2026-07-08T16:58:32.460144,,TB,NYY,TB,,,,,,,,,,,,,,,,
2026-07-08,,,,,,,,,,,,,,,,,Tampa Bay Rays,New York Yankees,Tampa Bay Rays,,TBD,TBD,-118.0,52.7,-1.4,,2026-07-08T16:58:32.465767,,TB,NYY,TB,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Washington Nationals,Houston Astros,Washington Nationals,TBD,TBD,TBD,-134.0,54.8,-2.4,True,2026-07-08T16:58:33.496403,,WSH,HOU,WSH,,,,,,,,,,,,,,,,
2026-07-08,,,,,,,,,,,,,,,,,Washington Nationals,Houston Astros,Washington Nationals,,TBD,TBD,-134.0,54.8,-2.4,,2026-07-08T16:58:33.501984,,WSH,HOU,WSH,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Cincinnati Reds,Philadelphia Phillies,Cincinnati Reds,TBD,TBD,TBD,-142.0,56.3,-2.4,True,2026-07-08T16:58:34.535280,,CIN,PHI,CIN,,,,,,,,,,,,,,,,
2026-07-08,,,,,,,,,,,,,,,,,Cincinnati Reds,Philadelphia Phillies,Cincinnati Reds,,TBD,TBD,-142.0,56.3,-2.4,,2026-07-08T16:58:34.540661,,CIN,PHI,CIN,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,New York Mets,Kansas City Royals,New York Mets,TBD,TBD,TBD,-196.0,62.1,-4.2,True,2026-07-08T16:58:35.574438,,NYM,KC,NYM,,,,,,,,,,,,,,,,
2026-07-08,,,,,,,,,,,,,,,,,New York Mets,Kansas City Royals,New York Mets,,TBD,TBD,-196.0,62.1,-4.2,,2026-07-08T16:58:35.579878,,NYM,KC,NYM,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Chicago White Sox,Boston Red Sox,Chicago White Sox,TBD,TBD,TBD,-112.0,52.5,-0.3,True,2026-07-08T16:58:36.620766,,CWS,BOS,CWS,,,,,,,,,,,,,,,,
2026-07-08,,,,,,,,,,,,,,,,,Chicago White Sox,Boston Red Sox,Chicago White Sox,,TBD,TBD,-112.0,52.5,-0.3,,2026-07-08T16:58:36.626254,,CWS,BOS,CWS,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Minnesota Twins,Cleveland Guardians,Minnesota Twins,TBD,TBD,TBD,-120.0,53.4,-1.1,True,2026-07-08T16:58:37.660322,,MIN,CLE,MIN,,,,,,,,,,,,,,,,
2026-07-08,,,,,,,,,,,,,,,,,Minnesota Twins,Cleveland Guardians,Minnesota Twins,,TBD,TBD,-120.0,53.4,-1.1,,2026-07-08T16:58:37.665986,,MIN,CLE,MIN,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,St. Louis Cardinals,Milwaukee Brewers,St. Louis Cardinals,TBD,TBD,TBD,128.0,45.7,1.8,True,2026-07-08T16:58:38.701875,,STL,MIL,STL,,,,,,,,,,,,,,,,
2026-07-08,,,,,,,,,,,,,,,,,St. Louis Cardinals,Milwaukee Brewers,St. Louis Cardinals,,TBD,TBD,128.0,45.7,1.8,,2026-07-08T16:58:38.707271,,STL,MIL,STL,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Texas Rangers,Los Angeles Angels,Texas Rangers,TBD,TBD,TBD,-136.0,55.4,-2.2,True,2026-07-08T16:58:39.737297,,TEX,LAA,TEX,,,,,,,,,,,,,,,,
2026-07-08,,,,,,,,,,,,,,,,,Texas Rangers,Los Angeles Angels,Texas Rangers,,TBD,TBD,-136.0,55.4,-2.2,,2026-07-08T16:58:39.744973,,TEX,LAA,TEX,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,San Diego Padres,Arizona Diamondbacks,San Diego Padres,TBD,TBD,TBD,-142.0,56.7,-2.0,True,2026-07-08T16:58:40.776913,,SD,ARI,SD,,,,,,,,,,,,,,,,
2026-07-08,,,,,,,,,,,,,,,,,San Diego Padres,Arizona Diamondbacks,San Diego Padres,,TBD,TBD,-142.0,56.7,-2.0,,2026-07-08T16:58:40.782353,,SD,ARI,SD,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Los Angeles Dodgers,Colorado Rockies,Los Angeles Dodgers,TBD,TBD,TBD,-240.0,65.0,-5.6,True,2026-07-08T16:58:41.733627,,LAD,COL,LAD,,,,,,,,,,,,,,,,
2026-07-08,,,,,,,,,,,,,,,,,Los Angeles Dodgers,Colorado Rockies,Los Angeles Dodgers,,TBD,TBD,-240.0,65.0,-5.6,,2026-07-08T16:58:41.739042,,LAD,COL,LAD,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Pittsburgh Pirates,Atlanta Braves,Pittsburgh Pirates,TBD,TBD,TBD,-102.0,50.2,-0.3,True,2026-07-08T16:58:42.825547,,PIT,ATL,PIT,,,,,,,,,,,,,,,,
2026-07-08,,,,,,,,,,,,,,,,,Pittsburgh Pirates,Atlanta Braves,Pittsburgh Pirates,,TBD,TBD,-102.0,50.2,-0.3,,2026-07-08T16:58:42.831405,,PIT,ATL,PIT,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,New York Mets,Kansas City Royals,New York Mets,TBD,TBD,TBD,-152.0,57.8,-2.5,True,2026-07-08T16:58:43.899157,,NYM,KC,NYM,,,,,,,,,,,,,,,,
2026-07-08,,,,,,,,,,,,,,,,,New York Mets,Kansas City Royals,New York Mets,,TBD,TBD,-152.0,57.8,-2.5,,2026-07-08T16:58:43.904682,,NYM,KC,NYM,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Minnesota Twins,Cleveland Guardians,Minnesota Twins,TBD,TBD,TBD,114.0,47.6,0.9,True,2026-07-08T16:58:44.933561,,MIN,CLE,MIN,,,,,,,,,,,,,,,,
2026-07-08,,,,,,,,,,,,,,,,,Minnesota Twins,Cleveland Guardians,Minnesota Twins,,TBD,TBD,114.0,47.6,0.9,,2026-07-08T16:58:44.939014,,MIN,CLE,MIN,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Chicago White Sox,Boston Red Sox,Chicago White Sox,TBD,TBD,TBD,-112.0,51.8,-1.0,True,2026-07-08T16:58:45.898742,,CWS,BOS,CWS,,,,,,,,,,,,,,,,
2026-07-08,,,,,,,,,,,,,,,,,Chicago White Sox,Boston Red Sox,Chicago White Sox,,TBD,TBD,-112.0,51.8,-1.0,,2026-07-08T16:58:45.904273,,CWS,BOS,CWS,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Baltimore Orioles,Chicago Cubs,Baltimore Orioles,TBD,TBD,TBD,-126.0,54.6,-1.1,True,2026-07-08T16:58:46.935507,,BAL,CHC,BAL,,,,,,,,,,,,,,,,
2026-07-08,,,,,,,,,,,,,,,,,Baltimore Orioles,Chicago Cubs,Baltimore Orioles,,TBD,TBD,-126.0,54.6,-1.1,,2026-07-08T16:58:46.940973,,BAL,CHC,BAL,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Detroit Tigers,Athletics,Detroit Tigers,TBD,TBD,TBD,-138.0,55.2,-2.7,True,2026-07-08T16:58:47.973198,,DET,OAK,DET,,,,,,,,,,,,,,,,
2026-07-08,,,,,,,,,,,,,,,,,Detroit Tigers,Athletics,Detroit Tigers,,TBD,TBD,-138.0,55.2,-2.7,,2026-07-08T16:58:47.979182,,DET,OAK,DET,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Miami Marlins,Seattle Mariners,Miami Marlins,TBD,TBD,TBD,120.0,46.2,0.8,True,2026-07-08T16:58:49.018803,,MIA,SEA,MIA,,,,,,,,,,,,,,,,
2026-07-08,,,,,,,,,,,,,,,,,Miami Marlins,Seattle Mariners,Miami Marlins,,TBD,TBD,120.0,46.2,0.8,,2026-07-08T16:58:49.024350,,MIA,SEA,MIA,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Cincinnati Reds,Philadelphia Phillies,Cincinnati Reds,TBD,TBD,TBD,138.0,44.0,2.0,True,2026-07-08T16:58:50.058769,,CIN,PHI,CIN,,,,,,,,,,,,,,,,
2026-07-08,,,,,,,,,,,,,,,,,Cincinnati Reds,Philadelphia Phillies,Cincinnati Reds,,TBD,TBD,138.0,44.0,2.0,,2026-07-08T16:58:50.064177,,CIN,PHI,CIN,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,St. Louis Cardinals,Milwaukee Brewers,St. Louis Cardinals,TBD,TBD,TBD,108.0,48.3,0.3,True,2026-07-08T16:58:51.099230,,STL,MIL,STL,,,,,,,,,,,,,,,,
2026-07-08,,,,,,,,,,,,,,,,,St. Louis Cardinals,Milwaukee Brewers,St. Louis Cardinals,,TBD,TBD,108.0,48.3,0.3,,2026-07-08T16:58:51.104782,,STL,MIL,STL,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Texas Rangers,Los Angeles Angels,Texas Rangers,TBD,TBD,TBD,-142.0,56.5,-2.1,True,2026-07-08T16:58:52.053241,,TEX,LAA,TEX,,,,,,,,,,,,,,,,
2026-07-08,,,,,,,,,,,,,,,,,Texas Rangers,Los Angeles Angels,Texas Rangers,,TBD,TBD,-142.0,56.5,-2.1,,2026-07-08T16:58:52.058720,,TEX,LAA,TEX,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,San Diego Padres,Arizona Diamondbacks,San Diego Padres,TBD,TBD,TBD,-126.0,54.6,-1.1,True,2026-07-08T16:58:53.023518,,SD,ARI,SD,,,,,,,,,,,,,,,,
2026-07-08,,,,,,,,,,,,,,,,,San Diego Padres,Arizona Diamondbacks,San Diego Padres,,TBD,TBD,-126.0,54.6,-1.1,,2026-07-08T16:58:53.028962,,SD,ARI,SD,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,San Diego Padres,Arizona Diamondbacks,San Diego Padres,TBD,TBD,TBD,-50000.0,82.8,-17.0,True,2026-07-09T00:07:15.584448,,SD,ARI,SD,,,,,,,,,,,,,,,,
2026-07-09,,,,,,,,,,,,,,,,,San Diego Padres,Arizona Diamondbacks,San Diego Padres,,TBD,TBD,-50000.0,82.8,-17.0,,2026-07-09T00:07:15.591587,,SD,ARI,SD,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Los Angeles Dodgers,Colorado Rockies,Los Angeles Dodgers,TBD,TBD,TBD,146.0,43.2,2.5,True,2026-07-09T00:07:17.259742,,LAD,COL,LAD,,,,,,,,,,,,,,,,
2026-07-09,,,,,,,,,,,,,,,,,Los Angeles Dodgers,Colorado Rockies,Los Angeles Dodgers,,TBD,TBD,146.0,43.2,2.5,,2026-07-09T00:07:17.265442,,LAD,COL,LAD,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Pittsburgh Pirates,Atlanta Braves,Pittsburgh Pirates,TBD,TBD,TBD,-102.0,50.1,-0.4,True,2026-07-09T00:07:19.205191,,PIT,ATL,PIT,,,,,,,,,,,,,,,,
2026-07-09,,,,,,,,,,,,,,,,,Pittsburgh Pirates,Atlanta Braves,Pittsburgh Pirates,,TBD,TBD,-102.0,50.1,-0.4,,2026-07-09T00:07:19.210732,,PIT,ATL,PIT,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Tampa Bay Rays,New York Yankees,Tampa Bay Rays,TBD,TBD,TBD,-156.0,58.5,-2.4,True,2026-07-09T00:07:21.204475,,TB,NYY,TB,,,,,,,,,,,,,,,,
2026-07-09,,,,,,,,,,,,,,,,,Tampa Bay Rays,New York Yankees,Tampa Bay Rays,,TBD,TBD,-156.0,58.5,-2.4,,2026-07-09T00:07:21.210288,,TB,NYY,TB,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,New York Mets,Kansas City Royals,New York Mets,TBD,TBD,TBD,-152.0,57.9,-2.4,True,2026-07-09T00:07:22.939322,,NYM,KC,NYM,,,,,,,,,,,,,,,,
2026-07-09,,,,,,,,,,,,,,,,,New York Mets,Kansas City Royals,New York Mets,,TBD,TBD,-152.0,57.9,-2.4,,2026-07-09T00:07:22.944910,,NYM,KC,NYM,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Baltimore Orioles,Chicago Cubs,Baltimore Orioles,TBD,TBD,TBD,-126.0,54.2,-1.5,True,2026-07-09T00:07:24.642470,,BAL,CHC,BAL,,,,,,,,,,,,,,,,
2026-07-09,,,,,,,,,,,,,,,,,Baltimore Orioles,Chicago Cubs,Baltimore Orioles,,TBD,TBD,-126.0,54.2,-1.5,,2026-07-09T00:07:24.648137,,BAL,CHC,BAL,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Minnesota Twins,Cleveland Guardians,Minnesota Twins,TBD,TBD,TBD,114.0,47.9,1.2,True,2026-07-09T00:07:26.837992,,MIN,CLE,MIN,,,,,,,,,,,,,,,,
2026-07-09,,,,,,,,,,,,,,,,,Minnesota Twins,Cleveland Guardians,Minnesota Twins,,TBD,TBD,114.0,47.9,1.2,,2026-07-09T00:07:26.843641,,MIN,CLE,MIN,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Chicago White Sox,Boston Red Sox,Chicago White Sox,TBD,TBD,TBD,-112.0,52.0,-0.9,True,2026-07-09T00:07:28.908721,,CWS,BOS,CWS,,,,,,,,,,,,,,,,
2026-07-09,,,,,,,,,,,,,,,,,Chicago White Sox,Boston Red Sox,Chicago White Sox,,TBD,TBD,-112.0,52.0,-0.9,,2026-07-09T00:07:28.914435,,CWS,BOS,CWS,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Detroit Tigers,Athletics,Detroit Tigers,TBD,TBD,TBD,-138.0,55.9,-2.1,True,2026-07-09T00:07:30.560353,,DET,OAK,DET,,,,,,,,,,,,,,,,
2026-07-09,,,,,,,,,,,,,,,,,Detroit Tigers,Athletics,Detroit Tigers,,TBD,TBD,-138.0,55.9,-2.1,,2026-07-09T00:07:30.566254,,DET,OAK,DET,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Miami Marlins,Seattle Mariners,Miami Marlins,TBD,TBD,TBD,120.0,47.0,1.5,True,2026-07-09T00:07:32.226621,,MIA,SEA,MIA,,,,,,,,,,,,,,,,
2026-07-09,,,,,,,,,,,,,,,,,Miami Marlins,Seattle Mariners,Miami Marlins,,TBD,TBD,120.0,47.0,1.5,,2026-07-09T00:07:32.232470,,MIA,SEA,MIA,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Cincinnati Reds,Philadelphia Phillies,Cincinnati Reds,TBD,TBD,TBD,138.0,44.1,2.1,True,2026-07-09T00:07:33.961160,,CIN,PHI,CIN,,,,,,,,,,,,,,,,
2026-07-09,,,,,,,,,,,,,,,,,Cincinnati Reds,Philadelphia Phillies,Cincinnati Reds,,TBD,TBD,138.0,44.1,2.1,,2026-07-09T00:07:33.966719,,CIN,PHI,CIN,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,St. Louis Cardinals,Milwaukee Brewers,St. Louis Cardinals,TBD,TBD,TBD,108.0,48.5,0.4,True,2026-07-09T00:07:35.738461,,STL,MIL,STL,,,,,,,,,,,,,,,,
2026-07-09,,,,,,,,,,,,,,,,,St. Louis Cardinals,Milwaukee Brewers,St. Louis Cardinals,,TBD,TBD,108.0,48.5,0.4,,2026-07-09T00:07:35.744122,,STL,MIL,STL,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Texas Rangers,Los Angeles Angels,Texas Rangers,TBD,TBD,TBD,-142.0,56.5,-2.2,True,2026-07-09T00:07:37.378454,,TEX,LAA,TEX,,,,,,,,,,,,,,,,
2026-07-09,,,,,,,,,,,,,,,,,Texas Rangers,Los Angeles Angels,Texas Rangers,,TBD,TBD,-142.0,56.5,-2.2,,2026-07-09T00:07:37.384132,,TEX,LAA,TEX,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,San Diego Padres,Arizona Diamondbacks,San Diego Padres,TBD,TBD,TBD,-126.0,54.1,-1.6,True,2026-07-09T00:07:39.260060,,SD,ARI,SD,,,,,,,,,,,,,,,,
2026-07-09,,,,,,,,,,,,,,,,,San Diego Padres,Arizona Diamondbacks,San Diego Padres,,TBD,TBD,-126.0,54.1,-1.6,,2026-07-09T00:07:39.265708,,SD,ARI,SD,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Los Angeles Dodgers,Colorado Rockies,Los Angeles Dodgers,TBD,TBD,TBD,-500.0,97.8,14.4,True,2026-07-09T00:26:38.756117,21.67,LAD,COL,LAD,,,,,,,,,,,,,,,,
2026-07-09,,,,,,,,,,,,,,,,,Los Angeles Dodgers,Colorado Rockies,Los Angeles Dodgers,,TBD,TBD,-500.0,97.8,14.4,,2026-07-09T00:26:38.763720,,LAD,COL,LAD,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Pittsburgh Pirates,Atlanta Braves,Pittsburgh Pirates,TBD,Mitch Keller,Bryce Elder,-102.0,59.4,8.9,True,2026-07-09T00:26:43.198224,4.48,PIT,ATL,PIT,,,,,,,,,,,,,,,,
2026-07-09,,,,,,,,,,,,,,,,,Pittsburgh Pirates,Atlanta Braves,Pittsburgh Pirates,,Mitch Keller,Bryce Elder,-102.0,59.4,8.9,,2026-07-09T00:26:43.204164,,PIT,ATL,PIT,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Tampa Bay Rays,New York Yankees,Tampa Bay Rays,TBD,Drew Rasmussen,TBD,-156.0,99.9,39.0,True,2026-07-09T00:26:47.369595,24.96,TB,NYY,TB,,,,,,,,,,,,,,,,
2026-07-09,,,,,,,,,,,,,,,,,Tampa Bay Rays,New York Yankees,Tampa Bay Rays,,Drew Rasmussen,TBD,-156.0,99.9,39.0,,2026-07-09T00:26:47.375474,,TB,NYY,TB,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,New York Mets,Kansas City Royals,Kansas City Royals,TBD,Sean Manaea,Michael Wacha,151.0,58.4,18.7,True,2026-07-09T00:26:52.492502,7.71,NYM,KC,KC,,,,,,,,,,,,,,,,
